episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
0,29.0,5.404582713473771,0.7398503081173461,6.790176215087243,-30.0,1.4,[-30.0, 1.4],1.0,False,True,13.24103108297827,16,17.709159380834848,9.622,in_progress,0.0
0,30.0,5.503203717106732,0.7456051558409532,5.486128441094765,-30.0,1.4,[-30.0, 1.4],1.0,False,True,13.798290797136895,16,17.709159380834848,9.69,in_progress,0.0
0,31.0,5.599499326888067,0.7357998134491702,1.4416060810720857,-30.0,1.4,[-30.0, 1.4],1.0,False,True,14.341970711751525,17,17.709159380834848,9.756,in_progress,0.0
0,32.0,5.697341670368134,0.7157995208996804,-3.396567448282496,22.433858513832092,1.4,[22.433858513832092, 1.4],1.0,False,True,14.89398305304091,18,17.709159380834848,9.823,in_progress,0.0
0,33.0,5.791669517128012,0.6961993680845674,-6.337101716536707,30.0,1.4,[30.0, 1.4],1.0,False,True,15.42637777425219,18,17.709159380834848,9.888,in_progress,0.0
0,34.0,5.892327674394111,0.6933532985209622,-4.601371196855033,30.0,1.4,[30.0, 1.4],1.0,False,True,15.994841990328066,19,17.709159380834848,9.957,in_progress,0.0
0,35.0,5.993985338585741,0.7016391055445619,-1.1499279743060289,30.0,1.4,[30.0, 1.4],1.0,False,True,16.568265892732462,20,17.709159380834848,10.022,in_progress,0.0
0,36.0,6.08959782817539,0.7214712169603281,3.5120555013737285,30.0,1.4,[30.0, 1.4],1.0,False,True,17.11465649294373,20,17.709159380834848,10.088,in_progress,0.0
0,37.0,6.188188225386926,0.7519184026959218,8.663804768184512,30.0,1.4,[30.0, 1.4],1.0,False,True,17.67559061911321,21,17.709159380834848,10.153,in_progress,0.0
0,38.0,6.278011011876737,0.7907727046450379,14.010325813059728,30.0,1.4,[30.0, 1.4],0.5,False,True,18.220619337382114,22,17.709159380834848,10.223,in_progress,0.0
0,39.0,6.3661869273759235,0.840685214013468,19.75436829639158,30.0,1.4,[30.0, 1.4],0.5,False,True,18.782156992928407,22,17.709159380834848,10.288,in_progress,0.0
0,40.0,6.446995071821075,0.8994636561881865,25.838497534384796,30.0,1.4,[30.0, 1.4],0.5,False,True,19.2792089254448,23,17.709159380834848,10.355,in_progress,0.0
0,41.0,6.515887939772436,0.9667465756113722,32.39692845991583,19.62648868560791,1.4,[19.62648868560791, 1.4],0.1,False,True,19.986068906557065,24,17.709159380834848,10.421,in_progress,0.0
0,42.0,6.576641712965064,1.0366648860779648,38.111924601344214,26.94528579711914,1.4,[26.94528579711914, 1.4],0.1,False,True,20.702265185372404,24,17.709159380834848,10.484,in_progress,0.0
0,43.0,6.635543614731816,1.1183776353360553,44.08928617500183,19.067006707191467,1.4,[19.067006707191467, 1.4],0.1,False,True,21.382301146435264,25,17.709159380834848,10.55,in_progress,0.0
0,44.0,6.682873287642185,1.1997748040983305,49.5845656243618,6.4254458248615265,1.4,[6.4254458248615265, 1.4],0.1,False,False,21.862935820277123,26,17.709159380834848,10.62,in_progress,0.0
0,45.0,6.724983123190948,1.2832744678026464,54.30111333836739,0.060220565646886826,1.7354926794767378,[0.060220565646886826, 1.7354926794767378],0.001,False,False,22.60217962021137,27,17.709159380834848,10.69,in_progress,0.0
0,46.0,6.77016093006014,1.3709665575843772,57.2989018901994,17.436627745628357,1.7778185188770292,[17.436627745628357, 1.7778185188770292],0.001,False,False,23.88927266582204,28,17.709159380834848,10.75,in_progress,0.0
0,47.0,6.808129126898016,1.4668563417939766,61.60194276140391,30.0,1.4,[30.0, 1.4],0.001,False,False,24.732831589822016,29,17.709159380834848,10.822,in_progress,0.0
0,48.0,6.834023748888554,1.5690419676550866,67.01491561754135,30.0,1.4,[30.0, 1.4],0.001,False,False,25.602057132123708,30,17.709159380834848,10.89,in_progress,0.0
0,49.0,6.8530551842872764,1.6778531885370913,72.23229663572296,30.0,1.4,[30.0, 1.4],0.001,False,False,26.709944435630074,32,17.709159380834848,10.953,in_progress,0.0
0,50.0,6.859687005346536,1.7770675261887425,77.321076428353,30.0,1.4593702673912048,[30.0, 1.4593702673912048],0.001,False,False,27.737247503118546,33,17.709159380834848,11.023,in_progress,0.0
0,51.0,6.8565557990178805,1.8764591857385833,82.679029189286,30.0,2.0886174902319907,[30.0, 2.0886174902319907],0.001,False,False,28.506220846099374,34,17.709159380834848,11.088,in_progress,0.0
0,52.0,6.8393204799095075,1.9824491076693311,89.24034462552736,30.0,2.0524977549910544,[30.0, 2.0524977549910544],0.001,False,False,29.374077643331102,35,17.709159380834848,11.156,in_progress,0.0
0,53.0,6.802441362996043,2.095769125276895,97.34309315484263,30.0,2.1690688475966455,[30.0, 2.1690688475966455],0.1,False,False,30.70901920787272,36,17.709159380834848,11.225,in_progress,0.0
0,54.0,6.747444903714734,2.2102948975882466,105.77264946442246,30.0,2.1748816683888434,[30.0, 2.1748816683888434],0.1,False,False,31.663691796889882,37,17.709159380834848,11.287,in_progress,0.0
0,55.0,6.680548801579527,2.3134075792125555,113.57445765638721,30.0,2.2926580987870695,[30.0, 2.2926580987870695],0.1,False,False,32.566884275870464,38,17.709159380834848,11.354,in_progress,0.0
0,56.0,6.591345336991165,2.417815172213341,122.2976572373486,30.0,2.3846961190924048,[30.0, 2.3846961190924048],0.1,False,False,33.55632803265968,40,17.709159380834848,11.419,in_progress,0.0
0,57.0,6.492375075573666,2.5088216731283417,129.83159009334256,30.0,2.6870570726692673,[30.0, 2.6870570726692673],0.1,False,False,34.488653625681344,41,17.709159380834848,11.486,in_progress,0.0
0,58.0,6.38060398412395,2.591013530883527,137.07277738614087,30.0,2.227177435159683,[30.0, 2.227177435159683],0.5,False,True,35.39054902085987,42,17.709159380834848,11.557,in_progress,0.0
0,59.0,6.250761739198947,2.663531172303182,145.57918160689832,30.0,2.113041676580906,[30.0, 2.113041676580906],0.5,False,True,36.27637730808766,43,17.709159380834848,11.617,in_progress,0.0
0,60.0,6.118336688049925,2.7221513665984376,153.4845190476955,30.0,2.394177289865911,[30.0, 2.394177289865911],1.0,False,True,37.05903133101812,44,17.709159380834848,11.687,in_progress,0.0
0,61.0,5.975436474650535,2.7654171856441936,162.19369790123997,30.0,2.6079126127064227,[30.0, 2.6079126127064227],1.0,False,True,37.8726456254612,45,17.709159380834848,11.753,in_progress,0.0
0,62.0,5.828734480284355,2.790153734998099,170.8780835331449,30.0,1.8717776954174041,[30.0, 1.8717776954174041],1.0,False,True,38.699800172297856,46,17.709159380834848,11.822,in_progress,0.0
0,63.0,5.6838305845812105,2.802206725352313,178.5569938803968,30.0,1.4,[30.0, 1.4],1.0,False,True,39.51756275568188,47,17.709159380834848,11.886,in_progress,0.0
0,64.0,5.543705091781695,2.8086258469644743,-175.6183545694555,30.0,1.4,[30.0, 1.4],1.0,False,True,40.30945706294543,48,17.709159380834848,11.95,in_progress,0.0
0,65.0,5.419135461091415,2.811068869584228,-172.14627876062562,15.361450910568237,1.4,[15.361450910568237, 1.4],1.0,False,True,41.01276544593078,48,17.709159380834848,12.021,in_progress,0.0
0,66.0,5.3022579652930535,2.8070182025340027,-170.01995452966332,-8.755601048469543,1.4215788900852202,[-8.755601048469543, 1.4215788900852202],1.0,False,True,41.66916490606465,49,17.709159380834848,12.083,in_progress,0.0
0,67.0,5.193285830206414,2.7910737086023216,-167.64169282661769,-30.0,1.5648658394813537,[-30.0, 1.5648658394813537],1.0,False,True,42.28623594578677,50,17.709159380834848,12.157,in_progress,0.0
0,68.0,5.083945371357103,2.772908207860247,-167.37088818386422,-30.0,1.7835606813430784,[-30.0, 1.7835606813430784],1.0,False,True,42.90684999841617,51,17.709159380834848,12.216,in_progress,0.0
0,69.0,4.973345635005226,2.766900849358163,-171.2280097345826,-30.0,1.4,[-30.0, 1.4],1.0,False,True,43.52923382815921,51,17.709159380834848,12.288,in_progress,0.0
0,70.0,4.860778605606255,2.774298354750574,-176.52049324907415,-30.0,1.4,[-30.0, 1.4],1.0,False,True,44.15561034652068,52,17.709159380834848,12.353,in_progress,0.0
0,71.0,4.757074721296552,2.7877043870209035,179.32236551900118,-30.0,1.4,[-30.0, 1.4],1.0,False,True,44.74215364858667,53,17.709159380834848,12.422,in_progress,0.0
0,72.0,4.656629629287387,2.8069581195003264,175.51230425382025,-30.0,1.4,[-30.0, 1.4],1.0,False,True,45.286426875681954,53,17.709159380834848,12.489,in_progress,0.0
0,73.0,4.561656610800404,2.8339808773591075,171.38798953990428,-30.0,1.4,[-30.0, 1.4],1.0,False,True,45.78518284377716,54,17.709159380834848,12.554,in_progress,0.0
0,74.0,4.470818481039818,2.868955339056194,166.90536543282113,-30.0,1.4,[-30.0, 1.4],0.5,False,True,46.32377677376146,55,17.709159380834848,12.621,in_progress,0.0
0,75.0,4.383166668190063,2.912392654892769,162.07778906509427,-30.0,1.4028628200292586,[-30.0, 1.4028628200292586],0.5,False,True,46.788693928513005,55,17.709159380834848,12.682,in_progress,0.0
0,76.0,4.295667690549336,2.9687757217704513,156.43080134053977,-30.0,1.5922762006521225,[-30.0, 1.5922762006521225],0.5,False,True,47.36885012974638,56,17.709159380834848,12.747,in_progress,0.0
0,77.0,4.219405700077274,3.0289791292565322,151.01406548496212,-30.0,1.5501326084136962,[-30.0, 1.5501326084136962],0.5,False,True,47.85972417823088,56,17.709159380834848,12.822,in_progress,0.0
0,78.0,4.145341666965589,3.1060419996717292,144.29409694693848,-30.0,1.4,[-30.0, 1.4],0.5,False,True,48.41839527882093,57,17.709159380834848,12.886,in_progress,0.0
0,79.0,4.080635848104114,3.188273747353719,138.05187065659533,-30.0,1.4,[-30.0, 1.4],0.5,False,True,49.009097786927455,58,17.709159380834848,12.952,in_progress,0.0
0,80.0,4.02592579639995,3.2718902952506603,132.64316047994762,-30.0,1.6216196835041046,[-30.0, 1.6216196835041046],0.5,False,True,49.56079431455132,58,17.709159380834848,13.02,in_progress,0.0
0,81.0,3.9768326773000293,3.3728457874110482,125.779577694972,-27.141464352607727,1.4,[-27.141464352607727, 1.4],0.5,False,True,50.18358990651042,59,17.709159380834848,13.092,in_progress,0.0
0,82.0,3.9426784308370326,3.470999057427507,119.48576607071696,25.79504370689392,1.4,[25.79504370689392, 1.4],1.0,False,True,50.734831651237755,60,17.709159380834848,13.147,in_progress,0.0
0,83.0,3.906274694601019,3.565440080413451,116.2723862869462,30.0,1.4,[30.0, 1.4],1.0,False,True,51.27774943518245,61,17.709159380834848,13.222,in_progress,0.0
0,84.0,3.8535262807177975,3.6532708734919788,118.12424165182576,30.0,1.4,[30.0, 1.4],1.0,False,True,51.85035235659685,61,17.709159380834848,13.289,in_progress,0.0
0,85.0,3.788425509676598,3.7373671412612235,121.88287848783331,30.0,1.4,[30.0, 1.4],1.0,False,True,52.450704096401324,62,17.709159380834848,13.354,in_progress,0.0
0,86.0,3.718980478709237,3.811698305482285,126.10063000645927,30.0,1.4,[30.0, 1.4],1.0,False,True,53.02381268539958,63,17.709159380834848,13.424,in_progress,0.0
0,87.0,3.641424151802687,3.8785490856119873,131.031733252853,30.0,1.4,[30.0, 1.4],1.0,False,True,53.59322113619598,63,17.709159380834848,13.49,in_progress,0.0
0,88.0,3.5562680344449955,3.9431917884328618,135.62326114900173,30.0,1.4,[30.0, 1.4],1.0,False,True,54.18006222481411,64,17.709159380834848,13.557,in_progress,0.0
0,89.0,3.469924395276421,3.9950768982595077,140.60781517598303,30.0,1.4,[30.0, 1.4],0.5,False,True,54.713667208332176,65,17.709159380834848,13.62,in_progress,0.0
0,90.0,3.3773604471235155,4.041060227330826,145.52826772893786,20.307594537734985,1.4,[20.307594537734985, 1.4],0.5,False,True,55.24341479782133,65,17.709159380834848,13.685,in_progress,0.0
0,91.0,3.286896607758339,4.078184459697941,149.8991095444524,-22.478837370872498,1.437414678931236,[-22.478837370872498, 1.437414678931236],0.5,False,True,55.72754268911903,66,17.709159380834848,13.752,in_progress,0.0
0,92.0,3.196056992148914,4.116558337820535,152.59996190770258,-30.0,1.4,[-30.0, 1.4],0.1,False,True,56.38937774647306,67,17.709159380834848,13.82,in_progress,0.0
0,93.0,3.1049056207276715,4.170400126833112,151.31600615860984,28.58884334564209,1.4,[28.58884334564209, 1.4],0.1,False,True,57.23128038029392,68,17.709159380834848,13.888,in_progress,0.0
0,94.0,3.0202238772748324,4.222740586148389,150.2070205004735,30.0,1.4,[30.0, 1.4],0.1,False,True,57.927714446751146,68,17.709159380834848,13.946,in_progress,0.0
0,95.0,2.9211316289870712,4.266774025796602,152.55130598035882,30.0,1.4,[30.0, 1.4],0.1,False,True,58.86064542297112,69,17.709159380834848,14.021,in_progress,0.0
0,96.0,2.8188936513456824,4.297927483429463,156.62119905695224,30.0,1.4,[30.0, 1.4],0.1,False,True,59.73764651263933,71,17.709159380834848,14.084,in_progress,0.0
0,97.0,2.722246995686651,4.319310579593493,160.6178859363001,30.0,1.4,[30.0, 1.4],0.5,False,True,60.21419194876124,71,17.709159380834848,14.156,in_progress,0.0
0,98.0,2.620498351085493,4.330329391694857,165.57445219744451,29.562896490097046,1.4,[29.562896490097046, 1.4],0.5,False,True,60.802998166935254,72,17.709159380834848,14.222,in_progress,0.0
0,99.0,2.5159630549204053,4.3301279893173215,171.2671810466625,-4.910750985145569,1.4,[-4.910750985145569, 1.4],0.5,False,True,61.39328417881398,73,17.709159380834848,14.289,in_progress,0.0
0,100.0,2.41656829072983,4.328928967672958,174.8201684760419,-20.69009006023407,1.4,[-20.69009006023407, 1.4],0.5,False,True,61.99144369900076,73,17.709159380834848,14.351,in_progress,0.0
0,101.0,2.3204088098749653,4.338961404214597,174.54101343951754,-16.308016777038574,1.4,[-16.308016777038574, 1.4],0.5,False,True,62.531990642964864,74,17.709159380834848,14.421,in_progress,0.0
0,102.0,2.2243117108108286,4.361625686708398,171.66281991874254,18.86714458465576,1.4,[18.86714458465576, 1.4],0.5,False,True,63.067159728038604,74,17.709159380834848,14.49,in_progress,0.0
0,103.0,2.126777325316686,4.379058038294082,171.01223257150374,30.0,1.4,[30.0, 1.4],0.5,False,True,63.61043765363558,75,17.709159380834848,14.555,in_progress,0.0
0,104.0,2.032257049971594,4.3830177167015565,173.37670913798308,30.0,1.4,[30.0, 1.4],0.5,False,True,64.14337336696232,76,17.709159380834848,14.622,in_progress,0.0
0,105.0,1.9278609690811672,4.374459252966001,177.7133417574865,30.0,1.4,[30.0, 1.4],0.5,False,True,64.73410308406568,76,17.709159380834848,14.683,in_progress,0.0
0,106.0,1.8326626651609346,4.357772757772485,-177.86681181067735,30.0,1.4,[30.0, 1.4],0.5,False,True,65.27784571511708,77,17.709159380834848,14.756,in_progress,0.0
0,107.0,1.7325342487201978,4.332074737110049,-173.21167618907606,30.0,1.4,[30.0, 1.4],0.5,False,True,65.84770915701988,78,17.709159380834848,14.822,in_progress,0.0
0,108.0,1.6388142455587211,4.299253156610427,-168.59808953306853,30.0,1.6278128325939178,[30.0, 1.6278128325939178],0.5,False,True,66.39086972879817,78,17.709159380834848,14.891,in_progress,0.0
0,109.0,1.5441544536687088,4.253432094648064,-162.9700814007546,30.0,1.4775909781455994,[30.0, 1.4775909781455994],0.1,False,True,66.97104894680518,79,17.709159380834848,14.964,in_progress,0.0
0,110.0,1.442976962100104,4.18905871558153,-156.3790727022333,30.0,1.4,[30.0, 1.4],0.1,False,True,67.56651144780676,80,17.709159380834848,15.019,in_progress,0.0
0,111.0,1.3651037687553902,4.132866092735472,-152.03377088286425,30.0,1.4,[30.0, 1.4],0.1,False,True,68.38233683452806,81,17.709159380834848,15.086,in_progress,0.0
0,112.0,1.2847143879601148,4.070558575448197,-148.3574353520336,30.0,1.7439271807670593,[30.0, 1.7439271807670593],0.1,False,False,69.68927865681349,82,17.709159380834848,15.153,in_progress,0.0
0,113.0,1.2087859094825621,3.9968774444644257,-143.4583413628034,30.0,2.0263946667313575,[30.0, 2.0263946667313575],0.1,False,False,70.55753192148912,83,17.709159380834848,15.221,in_progress,0.0
0,114.0,1.1386010566480702,3.9078599813389796,-137.1419905889058,30.0,2.0184685736894608,[30.0, 2.0184685736894608],0.1,False,False,71.47814344538543,84,17.709159380834848,15.29,in_progress,0.0
0,115.0,1.0723017954050356,3.798673957457725,-129.81514860828037,30.0,1.6166515707969664,[30.0, 1.6166515707969664],0.1,False,False,72.544029887259,86,17.709159380834848,15.353,in_progress,0.0
0,116.0,1.0195333329134286,3.6896930394845096,-123.4611007322475,30.0,1.5394473671913147,[30.0, 1.5394473671913147],0.1,False,False,73.57226393105294,87,17.709159380834848,15.42,in_progress,0.0
0,117.0,0.9757199841696951,3.582430666577037,-118.70210275664508,30.0,1.6209142267704009,[30.0, 1.6209142267704009],0.1,False,False,74.47973194033447,88,17.709159380834848,15.485,in_progress,0.0
0,118.0,0.9405777088795576,3.4722029939138195,-114.053131215845,30.0,1.8280866920948027,[30.0, 1.8280866920948027],0.1,False,False,75.23843469355074,89,17.709159380834848,15.553,in_progress,0.0
0,119.0,0.9173976670190704,3.3550379845231713,-108.47989517972778,30.0,2.0697344437241556,[30.0, 2.0697344437241556],0.1,False,True,75.99540931879723,90,17.709159380834848,15.619,in_progress,0.0
0,120.0,0.9120016895851076,3.2309681331886253,-101.33970633283306,24.309552311897278,1.452573236823082,[24.309552311897278, 1.452573236823082],0.5,False,True,76.77046200931127,91,17.709159380834848,15.687,in_progress,0.0
0,121.0,0.919739101594467,3.107529733194728,-94.28319622431498,23.85438323020935,1.4,[23.85438323020935, 1.4],0.5,False,True,77.48556555075756,91,17.709159380834848,15.744,in_progress,0.0
0,122.0,0.9321381063712217,2.997148185499721,-89.24592348210341,30.0,1.4065085142850875,[30.0, 1.4065085142850875],0.5,False,True,78.08534910550219,92,17.709159380834848,15.816,in_progress,0.0
0,123.0,0.9528858520051514,2.8873801420061764,-84.98002462051814,-3.1738632917404175,1.4,[-3.1738632917404175, 1.4],0.5,False,True,78.7150834684991,93,17.709159380834848,15.889,in_progress,0.0
0,124.0,0.9711308605957084,2.7828250792114684,-83.0711980391092,-24.3073832988739,1.4,[-24.3073832988739, 1.4],0.5,False,True,79.2955422522841,94,17.709159380834848,15.957,in_progress,0.0
0,125.0,0.9805934717616107,2.68314359884449,-83.62577641957124,-21.49517834186554,1.4,[-21.49517834186554, 1.4],0.5,False,True,79.85020052844067,94,17.709159380834848,16.017,in_progress,0.0
0,126.0,0.9818640277876712,2.584212660820079,-85.71773759242497,11.2069371342659,1.4918486267328261,[11.2069371342659, 1.4918486267328261],0.5,False,True,80.3987042481359,95,17.709159380834848,16.091,in_progress,0.0
0,127.0,0.9837021334486483,2.481731720594072,-86.93239186662078,29.413889050483704,1.5218116998672484,[29.413889050483704, 1.5218116998672484],1.0,False,True,80.96757227009577,96,17.709159380834848,16.155,in_progress,0.0
0,128.0,0.9984082918073295,2.3825248896878435,-84.87129687581707,27.85392165184021,1.493726986646652,[27.85392165184021, 1.493726986646652],1.0,False,True,81.53295262069747,96,17.709159380834848,16.218,in_progress,0.0
0,129.0,1.0289661909462375,2.2799380637090323,-80.34913523066608,-11.919482052326202,1.4,[-11.919482052326202, 1.4],1.0,False,True,82.13519950757083,97,17.709159380834848,16.288,in_progress,0.0
0,130.0,1.0605353675467768,2.179745763524294,-77.11694636029185,-30.0,1.4,[-30.0, 1.4],1.0,False,True,82.72537613405589,98,17.709159380834848,16.352,in_progress,0.0
0,131.0,1.080276533361952,2.075046891697392,-78.03477560793922,-29.082927703857422,1.4,[-29.082927703857422, 1.4],1.0,False,True,83.3269230367647,98,17.709159380834848,16.415,in_progress,0.0
0,132.0,1.0852189783232646,1.9737602168095634,-81.48321991891996,4.18126568198204,1.4,[4.18126568198204, 1.4],1.0,False,True,83.89263155760709,99,17.709159380834848,16.49,in_progress,0.0
0,133.0,1.08929176868912,1.8727025344459651,-83.73504845629557,30.0,1.4,[30.0, 1.4],1.0,False,True,84.45601433368653,100,17.709159380834848,16.554,in_progress,0.0
0,134.0,1.1029000487870688,1.7762436057226958,-83.10460023363662,30.0,1.4,[30.0, 1.4],1.0,False,True,85.00506230727946,100,17.709159380834848,16.62,in_progress,0.0
0,135.0,1.1273691581142693,1.6780813396220338,-80.4415360987816,30.0,1.4,[30.0, 1.4],1.0,False,True,85.57587578056244,101,17.709159380834848,16.689,in_progress,0.0
0,136.0,1.1612459585817987,1.5786462546613966,-76.90270378291504,30.0,1.5872609615325928,[30.0, 1.5872609615325928],1.0,False,True,86.16517817204884,102,17.709159380834848,16.751,in_progress,0.0
0,137.0,1.2031377444403326,1.4855495042771032,-72.68624921521003,30.0,1.449802353978157,[30.0, 1.449802353978157],1.0,False,True,86.73081545421782,102,17.709159380834848,16.821,in_progress,0.0
0,138.0,1.2545082111319164,1.3974152748351947,-67.81792002617411,30.0,1.5433057248592377,[30.0, 1.5433057248592377],0.5,False,True,87.27865553200594,103,17.709159380834848,16.89,in_progress,0.0
0,139.0,1.3175760659080045,1.309593317796598,-62.49786997737481,30.0,1.545040389895439,[30.0, 1.545040389895439],0.5,False,True,87.8935078634306,104,17.709159380834848,16.953,in_progress,0.0
0,140.0,1.3869815792761955,1.2311728843300054,-57.11199389833622,30.0,1.430156022310257,[30.0, 1.430156022310257],0.5,False,True,88.5184517643995,104,17.709159380834848,17.022,in_progress,0.0
0,141.0,1.4662709901618154,1.1550561411127285,-51.83048652404498,30.0,1.5307646542787552,[30.0, 1.5307646542787552],0.1,False,True,89.38675748914667,105,17.709159380834848,17.091,in_progress,0.0
0,142.0,1.5518706712725567,1.08770470242358,-46.43365897098311,30.0,1.5551647454500197,[30.0, 1.5551647454500197],0.1,False,True,90.13490730419468,106,17.709159380834848,17.154,in_progress,0.0
0,143.0,1.6372510198781909,1.0341942632130645,-41.13202796639412,30.0,1.4540048658847808,[30.0, 1.4540048658847808],0.1,False,True,91.19603411880804,108,17.709159380834848,17.211,in_progress,0.0
0,144.0,1.7345260626479506,0.9819944563432899,-35.94072861118519,30.0,1.4,[30.0, 1.4],0.1,False,True,92.04198539337084,109,17.709159380834848,17.291,in_progress,0.0
0,145.0,1.83274287204423,0.9390809442735829,-31.11383011753524,30.0,1.4,[30.0, 1.4],0.1,False,True,92.79267869529222,109,17.709159380834848,17.355,in_progress,0.0
